Relation_Type	Source_ID	Target_ID	Active	Sort_Order	Notes
ITEM_CONTAINER	item:object:rod	container:satchel	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rod	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rod	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rope-50-feet	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rope-50-feet	container:sack	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rope-50-feet	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sabre	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sabre	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:saddle	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:saddle	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:saddlebags	container:sack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:saddlebags	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:saddlebags	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scale-mail	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scale-mail	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scale-merchant-s	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scale-merchant-s	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scholar-s-pack	container:satchel	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scholar-s-pack	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scholar-s-pack	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scimitar	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:scimitar	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sealing-wax	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sealing-wax	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sealing-wax	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:seeing-glass	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:seeing-glass	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:semiautomatic-pistol	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:semiautomatic-pistol	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shadowsteel-focus	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shadowsteel-focus	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shadowsteel-focus	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shawm	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shawm	container:satchel	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shawm	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sheathed-staff	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sheathed-staff	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sheathed-staff	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shell	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shell	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shield	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shield	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shield	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shortbow	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shortbow	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shortbow	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shortsword	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shortsword	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shot	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shot	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shotgun	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shotgun	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shotgun	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shovel	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:shovel	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sickle	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sickle	container:weapon-rack	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sickle	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:side-handle-baton	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:side-handle-baton	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:signal-whistle	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:signal-whistle	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:signet-ring	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:signet-ring	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:signet-ring	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sling	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sling	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sling-bullet	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sling-bullet	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:small-knife	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:small-knife	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:small-knife	container:weapon-rack	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:smith-s-tools	container:tool-roll	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:smith-s-tools	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:smith-s-tools	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sniper-rifle	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sniper-rifle	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sniper-rifle	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:snowshoes	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:snowshoes	container:sack	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:snowshoes	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:songhorn	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:songhorn	container:satchel	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:songhorn	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spear	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spear	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spear	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spellbook	container:satchel	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spellbook	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spellbook	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spiked-armor	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spiked-armor	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:iron-spike	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:iron-spike	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:splint	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:splint	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sprig-of-mistletoe	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sprig-of-mistletoe	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:sprig-of-mistletoe	container:component-pouch	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spyglass	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:spyglass	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:stake-wooden	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:stake-wooden	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:stitching-needle	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:stitching-needle	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:string	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:string	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:studded-leather	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:studded-leather	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:studded-leather	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:submachine-gun	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:submachine-gun	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tent	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tent	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tent-two-person	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tent-two-person	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:thieves-tools	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:thieves-tools	container:tool-roll	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:thieves-tools	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:three-dragon-ante-set	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:three-dragon-ante-set	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinderbox	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinderbox	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinderbox	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinker-s-tools	container:tool-roll	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinker-s-tools	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tinker-s-tools	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:totem	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:totem	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:totem	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tower-shield-grim-hollow	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:tower-shield-grim-hollow	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:trident	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:trident	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:trident	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:vestments	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:vestments	container:sack	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:vestments	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:vestments	container:crate	1	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:viol	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:viol	container:satchel	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:viol	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wand	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wand	container:scroll-tube	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wand	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:war-pick	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:war-pick	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wargong	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wargong	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:warhammer	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:warhammer	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:weaver-s-tools	container:tool-roll	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:weaver-s-tools	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:weaver-s-tools	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whetstone	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whetstone	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whip	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whip	container:bundle	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whip	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whistle-stick	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whistle-stick	container:satchel	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:whistle-stick	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:woodcarver-s-tools	container:tool-roll	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:woodcarver-s-tools	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:woodcarver-s-tools	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wooden-staff	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wooden-staff	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wooden-staff	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-axe	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-axe	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-axe	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-maul	container:weapon-rack	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-maul	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wrath-maul	container:cart	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:yew-wand	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:yew-wand	container:scroll-tube	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:yew-wand	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-jug	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-jug	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:carved-statuette	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:carved-statuette	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-bracelet	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-bracelet	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-bracelet	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:goldcloth-garments	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:goldcloth-garments	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:goldcloth-garments	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:black-velvet-with-silver-embroidery	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:black-velvet-with-silver-embroidery	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:black-velvet-with-silver-embroidery	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:copper-chalice-with-silver-inlay	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:copper-chalice-with-silver-inlay	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:engraved-dice-pair	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:engraved-dice-pair	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:engraved-dice-pair	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mirror-with-polished-wooden-handle	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mirror-with-polished-wooden-handle	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-silk-handkerchief	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-silk-handkerchief	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-silk-handkerchief	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-portrait-pendant	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-portrait-pendant	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-portrait-pendant	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bloodstone-gold-ring	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bloodstone-gold-ring	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bloodstone-gold-ring	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ivory-statuette	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ivory-statuette	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweled-bracelet	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweled-bracelet	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweled-bracelet	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-chain-with-gem-pendant	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-chain-with-gem-pendant	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-chain-with-gem-pendant	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bronze-crown	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bronze-crown	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gold-embroidered-silk-robes	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gold-embroidered-silk-robes	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gold-embroidered-silk-robes	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:decorative-tapestry	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:decorative-tapestry	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bronze-goblet-with-gold-inlay	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:bronze-goblet-with-gold-inlay	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gemstone-figurine-collection	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gemstone-figurine-collection	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-birdcage-with-electrum-inlay	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-birdcage-with-electrum-inlay	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:moonstone-silver-chalice	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:moonstone-silver-chalice	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ancient-book	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ancient-book	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wooden-instrument-with-ivory-and-zircon-inlay	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:wooden-instrument-with-ivory-and-zircon-inlay	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-idol	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-idol	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-golden-comb	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-golden-comb	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-golden-comb	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-studded-gilded-flask	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-studded-gilded-flask	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:life-sized-electrum-skull	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:life-sized-electrum-skull	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-and-gold-brooch	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-and-gold-brooch	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:silver-and-gold-brooch	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:obsidian-statue-with-gold-inlay	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:obsidian-statue-with-gold-inlay	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gold-painted-war-mask	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gold-painted-war-mask	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:fine-gold-chains-with-fire-opal	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:fine-gold-chains-with-fire-opal	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:fine-gold-chains-with-fire-opal	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:masterwork-painting	container:crate	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:masterwork-painting	container:cart	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:velvet-and-silk-clothing-with-moonstones	container:bundle	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:velvet-and-silk-clothing-with-moonstones	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:velvet-and-silk-clothing-with-moonstones	container:crate	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emerald-platinum-bracelet	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emerald-platinum-bracelet	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:emerald-platinum-bracelet	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-gloves-with-gem-fragments	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-gloves-with-gem-fragments	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:embroidered-gloves-with-gem-fragments	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-anklet	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-anklet	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:gem-encrusted-anklet	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-music-box	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-music-box	container:crate	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-diadem-with-aquamarines	container:pouch	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:golden-diadem-with-aquamarines	container:chest	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:eyepatch-with-sapphires-and-moonstones	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:eyepatch-with-sapphires-and-moonstones	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:eyepatch-with-sapphires-and-moonstones	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:long-pearl-necklace	container:pocket	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:long-pearl-necklace	container:pouch	1	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:long-pearl-necklace	container:chest	1	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweled-crown	container:chest	1	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweled-crown	container:crate	1	2.0	Migrated from Allowed_Containers
