Relation_Type	Source_ID	Target_ID	Active	Sort_Order	Notes
ITEM_CONTAINER	item:object:glassblower-s-tools	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grappling-gun	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grappling-gun	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grappling-hook	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grappling-hook	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greataxe	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greataxe	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greataxe	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatclub	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatclub	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatclub	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatsword	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatsword	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:greatsword	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grenade-launcher	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grenade-launcher	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:grenade-launcher	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:guardian-poleaxe	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:guardian-poleaxe	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:guardian-poleaxe	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:halberd	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:halberd	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:halberd	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:half-plate	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:half-plate	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hammer	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hammer	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hammer-sledge	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hammer-sledge	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-drum	container:satchel	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-drum	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-drum	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mortar-exandria	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mortar-exandria	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mortar-exandria	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mortar-ammunition	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hand-mortar-ammunition	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:handaxe	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:handaxe	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:handaxe	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:handgun	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:handgun	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:healer-s-kit	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:healer-s-kit	container:satchel	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:healer-s-kit	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:helm	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:helm	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:herbalism-kit	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:herbalism-kit	container:tool-roll	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:herbalism-kit	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hide	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hide	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hide	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hoopak-ranged	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hoopak-ranged	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hoopak-ranged	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:horn	container:satchel	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:horn	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hourglass	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hunting-rifle	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hunting-rifle	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hunting-rifle	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hunting-trap	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:hunting-trap	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:iron-net	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:iron-net	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:iron-net	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:javelin	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:javelin	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:javelin	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweler-s-tools	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweler-s-tools	container:tool-roll	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:jeweler-s-tools	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:knightly-lance	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:knightly-lance	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:knightly-lance	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:knightly-sword	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:knightly-sword	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ladder-10-foot	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ladder-10-foot	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lance	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lance	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lance	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:laser-pistol	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:laser-pistol	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:laser-rifle	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:laser-rifle	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:laser-rifle	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leather	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leather	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leather	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leatherworker-s-tools	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leatherworker-s-tools	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:leatherworker-s-tools	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:light-hammer	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:light-hammer	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:light-hammer	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lock	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lock	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lock	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longbow	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longbow	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longbow	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longhorn	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longhorn	container:satchel	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longhorn	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longsword	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:longsword	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lute	container:satchel	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lute	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lyre	container:satchel	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:lyre	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mace	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mace	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mace	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magazine	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magazine	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magnifying-glass	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magnifying-glass	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magnifying-glass	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magnum	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:magnum	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:manacles	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:manacles	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:map	container:scroll-tube	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:map	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mason-s-tools	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mason-s-tools	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:maul	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:maul	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:maul	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mess-kit	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mess-kit	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mess-kit	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:military-fork	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:military-fork	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:military-fork	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mirror-steel	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:mirror-steel	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:monster-hunter-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:monster-hunter-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:monster-hunter-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:morningstar	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:morningstar	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket-exandria	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket-exandria	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket-exandria	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket-exandria-bullets	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:musket-exandria-bullets	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:navigator-s-tools	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:navigator-s-tools	container:tool-roll	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:navigator-s-tools	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:needles	container:crossbow-bolt-case	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:needles	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:needles	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:net	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:net	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:net	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:noisemaker	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:noisemaker	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:orb	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:orb	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:padded	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:padded	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:padded	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:painter-s-supplies	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:painter-s-supplies	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:painter-s-supplies	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-exandria	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-exandria	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-exandria	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-exandria	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-bullets	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:palm-pistol-bullets	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pan-flute	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pan-flute	container:satchel	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pan-flute	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:paper-cartridge-bullet	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:paper-cartridge-bullet	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parlor-gun	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parlor-gun	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parlor-gun	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parlor-gun	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parrying-dagger	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parrying-dagger	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parrying-dagger	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:parrying-dagger	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pepperbox-exandria	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pepperbox-exandria	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pepperbox-bullets	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pepperbox-bullets	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pick-miner-s	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pick-miner-s	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pike	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pike	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pike	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-exandria	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-exandria	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-exandria-bullets	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-exandria-bullets	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-automatic	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pistol-automatic	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:piton	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:piton	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:plate	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:plate	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:playing-card-set	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:playing-card-set	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:playing-card-set	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:poisoner-s-kit	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:poisoner-s-kit	container:tool-roll	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:poisoner-s-kit	container:chest	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pole-10-foot	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pole-10-foot	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:polearm	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:polearm	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:polearm	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:portable-ram	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:portable-ram	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:potter-s-tools	container:tool-roll	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:potter-s-tools	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:potter-s-tools	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:powered-armor	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:powered-armor	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pride-silk-outfit	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pride-silk-outfit	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pride-silk-outfit	container:crate	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:priest-s-pack	container:backpack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:priest-s-pack	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:priest-s-pack	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:prosthetics	container:chest	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:prosthetics	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pump-shotgun	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pump-shotgun	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:pump-shotgun	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:punching-dagger	container:pocket	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:punching-dagger	container:pouch	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:punching-dagger	container:weapon-rack	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:punching-dagger	container:crate	true	4.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:quarterstaff	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:quarterstaff	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:quarterstaff	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rain-catcher	container:sack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rain-catcher	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rapier	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rapier	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:reliquary	container:pouch	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:reliquary	container:chest	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow-hand	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow-hand	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow-heavy	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow-heavy	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-crossbow-heavy	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-needler	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-needler	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-slinger	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-slinger	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:repeater-slinger	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:retractable-shield	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:retractable-shield	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:retractable-shield	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:returning-club	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:returning-club	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:returning-club	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:revolver	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:revolver	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:revolver-tgc	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:revolver-tgc	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-automatic	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-automatic	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-automatic	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-hunting	container:weapon-rack	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-hunting	container:crate	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:rifle-hunting	container:cart	true	3.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ring-mail	container:crate	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:ring-mail	container:cart	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:robes	container:bundle	true	1.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:robes	container:sack	true	2.0	Migrated from Allowed_Containers
ITEM_CONTAINER	item:object:robes	container:chest	true	3.0	Migrated from Allowed_Containers
